LineItem,Period,Value,Unit,ValueRaw,Company,Section
Cash from Investing Activity,FY2026,374.0,Cr,374,Colgate,CashFlow
Cash from Financing Activity,FY2015,-385.0,Cr,-385,Colgate,CashFlow
Cash from Financing Activity,FY2016,-391.0,Cr,-391,Colgate,CashFlow
Cash from Financing Activity,FY2017,-341.0,Cr,-341,Colgate,CashFlow
Cash from Financing Activity,FY2018,-380.0,Cr,-380,Colgate,CashFlow
Cash from Financing Activity,FY2019,-815.0,Cr,-815,Colgate,CashFlow
Cash from Financing Activity,FY2020,-891.0,Cr,-891,Colgate,CashFlow
Cash from Financing Activity,FY2021,-956.0,Cr,-956,Colgate,CashFlow
Cash from Financing Activity,FY2022,-1091.0,Cr,"-1,091",Colgate,CashFlow
Cash from Financing Activity,FY2023,-1087.0,Cr,"-1,087",Colgate,CashFlow
Cash from Financing Activity,FY2024,-1195.0,Cr,"-1,195",Colgate,CashFlow
Cash from Financing Activity,FY2025,-1671.0,Cr,"-1,671",Colgate,CashFlow
Cash from Financing Activity,FY2026,-1422.0,Cr,"-1,422",Colgate,CashFlow
Net Cash Flow,FY2015,-18.0,Cr,-18,Colgate,CashFlow
Net Cash Flow,FY2016,61.0,Cr,61,Colgate,CashFlow
Net Cash Flow,FY2017,5.0,Cr,5,Colgate,CashFlow
Net Cash Flow,FY2018,107.0,Cr,107,Colgate,CashFlow
Net Cash Flow,FY2019,73.0,Cr,73,Colgate,CashFlow
Net Cash Flow,FY2020,20.0,Cr,20,Colgate,CashFlow
Net Cash Flow,FY2021,-101.0,Cr,-101,Colgate,CashFlow
Net Cash Flow,FY2022,427.0,Cr,427,Colgate,CashFlow
Net Cash Flow,FY2023,82.0,Cr,82,Colgate,CashFlow
Net Cash Flow,FY2024,83.0,Cr,83,Colgate,CashFlow
Net Cash Flow,FY2025,-221.0,Cr,-221,Colgate,CashFlow
Net Cash Flow,FY2026,758.0,Cr,758,Colgate,CashFlow
Free Cash Flow,FY2015,339.0,Cr,339,Colgate,CashFlow
Free Cash Flow,FY2016,417.0,Cr,417,Colgate,CashFlow
Free Cash Flow,FY2017,367.0,Cr,367,Colgate,CashFlow
Free Cash Flow,FY2018,485.0,Cr,485,Colgate,CashFlow
Free Cash Flow,FY2019,879.0,Cr,879,Colgate,CashFlow
Free Cash Flow,FY2020,869.0,Cr,869,Colgate,CashFlow
Free Cash Flow,FY2021,727.0,Cr,727,Colgate,CashFlow
Free Cash Flow,FY2022,1576.0,Cr,"1,576",Colgate,CashFlow
Free Cash Flow,FY2023,1107.0,Cr,"1,107",Colgate,CashFlow
Free Cash Flow,FY2024,1123.0,Cr,"1,123",Colgate,CashFlow
Free Cash Flow,FY2025,1323.0,Cr,"1,323",Colgate,CashFlow
Free Cash Flow,FY2026,1730.0,Cr,"1,730",Colgate,CashFlow
CFO/OP,FY2015,103.0,%,103%,Colgate,CashFlow
CFO/OP,FY2016,100.0,%,100%,Colgate,CashFlow
CFO/OP,FY2017,105.0,%,105%,Colgate,CashFlow
CFO/OP,FY2018,93.0,%,93%,Colgate,CashFlow
CFO/OP,FY2019,113.0,%,113%,Colgate,CashFlow
CFO/OP,FY2020,104.0,%,104%,Colgate,CashFlow
CFO/OP,FY2021,76.0,%,76%,Colgate,CashFlow
CFO/OP,FY2022,127.0,%,127%,Colgate,CashFlow
CFO/OP,FY2023,101.0,%,101%,Colgate,CashFlow
CFO/OP,FY2024,88.0,%,88%,Colgate,CashFlow
CFO/OP,FY2025,100.0,%,100%,Colgate,CashFlow
CFO/OP,FY2026,121.0,%,121%,Colgate,CashFlow
Sales,FY2015,8175.0,Cr,"8,175",Nestle,P&L
Sales,FY2016,9141.0,Cr,"9,141",Nestle,P&L
Sales,FY2017,10010.0,Cr,"10,010",Nestle,P&L
Sales,FY2018,11292.0,Cr,"11,292",Nestle,P&L
Sales,FY2019,12369.0,Cr,"12,369",Nestle,P&L
Sales,FY2020,13350.0,Cr,"13,350",Nestle,P&L
Sales,FY2021,14741.0,Cr,"14,741",Nestle,P&L
Sales,FY2022,16897.0,Cr,"16,897",Nestle,P&L
Sales,FY2023,19126.0,Cr,"19,126",Nestle,P&L
Sales,FY2024,24394.0,Cr,"24,394",Nestle,P&L
Sales,FY2025,20202.0,Cr,"20,202",Nestle,P&L
Sales,FY2026,23155.0,Cr,"23,155",Nestle,P&L
Expenses,FY2015,6620.0,Cr,"6,620",Nestle,P&L
Expenses,FY2016,7292.0,Cr,"7,292",Nestle,P&L
Expenses,FY2017,7913.0,Cr,"7,913",Nestle,P&L
Expenses,FY2018,8675.0,Cr,"8,675",Nestle,P&L
Expenses,FY2019,9443.0,Cr,"9,443",Nestle,P&L
Expenses,FY2020,10149.0,Cr,"10,149",Nestle,P&L
Expenses,FY2021,11178.0,Cr,"11,178",Nestle,P&L
Expenses,FY2022,13191.0,Cr,"13,191",Nestle,P&L
Expenses,FY2023,14655.0,Cr,"14,655",Nestle,P&L
Expenses,FY2024,18551.0,Cr,"18,551",Nestle,P&L
Expenses,FY2025,15430.0,Cr,"15,430",Nestle,P&L
Expenses,FY2026,17848.0,Cr,"17,848",Nestle,P&L
Operating Profit,FY2015,1555.0,Cr,"1,555",Nestle,P&L
Operating Profit,FY2016,1850.0,Cr,"1,850",Nestle,P&L
Operating Profit,FY2017,2097.0,Cr,"2,097",Nestle,P&L
Operating Profit,FY2018,2618.0,Cr,"2,618",Nestle,P&L
Operating Profit,FY2019,2926.0,Cr,"2,926",Nestle,P&L
Operating Profit,FY2020,3202.0,Cr,"3,202",Nestle,P&L
Operating Profit,FY2021,3562.0,Cr,"3,562",Nestle,P&L
Operating Profit,FY2022,3706.0,Cr,"3,706",Nestle,P&L
Operating Profit,FY2023,4471.0,Cr,"4,471",Nestle,P&L
Operating Profit,FY2024,5843.0,Cr,"5,843",Nestle,P&L
Operating Profit,FY2025,4771.0,Cr,"4,771",Nestle,P&L
Operating Profit,FY2026,5307.0,Cr,"5,307",Nestle,P&L
OPM %,FY2015,19.0,%,19%,Nestle,P&L
OPM %,FY2016,20.0,%,20%,Nestle,P&L
OPM %,FY2017,21.0,%,21%,Nestle,P&L
OPM %,FY2018,23.0,%,23%,Nestle,P&L
OPM %,FY2019,24.0,%,24%,Nestle,P&L
OPM %,FY2020,24.0,%,24%,Nestle,P&L
OPM %,FY2021,24.0,%,24%,Nestle,P&L
OPM %,FY2022,22.0,%,22%,Nestle,P&L
OPM %,FY2023,23.0,%,23%,Nestle,P&L
OPM %,FY2024,24.0,%,24%,Nestle,P&L
OPM %,FY2025,24.0,%,24%,Nestle,P&L
OPM %,FY2026,23.0,%,23%,Nestle,P&L
Other Income,FY2015,-391.0,Cr,-391,Nestle,P&L
Other Income,FY2016,140.0,Cr,140,Nestle,P&L
Other Income,FY2017,177.0,Cr,177,Nestle,P&L
Other Income,FY2018,259.0,Cr,259,Nestle,P&L
Other Income,FY2019,247.0,Cr,247,Nestle,P&L
Other Income,FY2020,146.0,Cr,146,Nestle,P&L
Other Income,FY2021,-112.0,Cr,-112,Nestle,P&L
Other Income,FY2022,107.0,Cr,107,Nestle,P&L
Other Income,FY2023,116.0,Cr,116,Nestle,P&L
Other Income,FY2024,159.0,Cr,159,Nestle,P&L
Other Income,FY2025,352.0,Cr,352,Nestle,P&L
Other Income,FY2026,160.0,Cr,160,Nestle,P&L
Interest,FY2015,3.0,Cr,3,Nestle,P&L
Interest,FY2016,91.0,Cr,91,Nestle,P&L
Interest,FY2017,92.0,Cr,92,Nestle,P&L
Interest,FY2018,112.0,Cr,112,Nestle,P&L
Interest,FY2019,129.0,Cr,129,Nestle,P&L
Interest,FY2020,164.0,Cr,164,Nestle,P&L
Interest,FY2021,202.0,Cr,202,Nestle,P&L
Interest,FY2022,155.0,Cr,155,Nestle,P&L
Interest,FY2023,119.0,Cr,119,Nestle,P&L
Interest,FY2024,145.0,Cr,145,Nestle,P&L
Interest,FY2025,136.0,Cr,136,Nestle,P&L
Interest,FY2026,158.0,Cr,158,Nestle,P&L
Depreciation,FY2015,347.0,Cr,347,Nestle,P&L
Depreciation,FY2016,354.0,Cr,354,Nestle,P&L
Depreciation,FY2017,342.0,Cr,342,Nestle,P&L
Depreciation,FY2018,336.0,Cr,336,Nestle,P&L
Depreciation,FY2019,370.0,Cr,370,Nestle,P&L
Depreciation,FY2020,370.0,Cr,370,Nestle,P&L
Depreciation,FY2021,391.0,Cr,391,Nestle,P&L
Depreciation,FY2022,403.0,Cr,403,Nestle,P&L
Depreciation,FY2023,429.0,Cr,429,Nestle,P&L
Depreciation,FY2024,568.0,Cr,568,Nestle,P&L
Depreciation,FY2025,540.0,Cr,540,Nestle,P&L
Depreciation,FY2026,699.0,Cr,699,Nestle,P&L
Profit before tax,FY2015,814.0,Cr,814,Nestle,P&L
Profit before tax,FY2016,1545.0,Cr,"1,545",Nestle,P&L
Profit before tax,FY2017,1839.0,Cr,"1,839",Nestle,P&L
Profit before tax,FY2018,2429.0,Cr,"2,429",Nestle,P&L
Profit before tax,FY2019,2673.0,Cr,"2,673",Nestle,P&L
Profit before tax,FY2020,2813.0,Cr,"2,813",Nestle,P&L
Profit before tax,FY2021,2857.0,Cr,"2,857",Nestle,P&L
Profit before tax,FY2022,3256.0,Cr,"3,256",Nestle,P&L
Profit before tax,FY2023,4038.0,Cr,"4,038",Nestle,P&L
Profit before tax,FY2024,5289.0,Cr,"5,289",Nestle,P&L
Profit before tax,FY2025,4447.0,Cr,"4,447",Nestle,P&L
Profit before tax,FY2026,4610.0,Cr,"4,610",Nestle,P&L
Tax %,FY2015,31.0,%,31%,Nestle,P&L
Tax %,FY2016,35.0,%,35%,Nestle,P&L
Tax %,FY2017,33.0,%,33%,Nestle,P&L
Tax %,FY2018,34.0,%,34%,Nestle,P&L
Tax %,FY2019,26.0,%,26%,Nestle,P&L
Tax %,FY2020,26.0,%,26%,Nestle,P&L
Tax %,FY2021,26.0,%,26%,Nestle,P&L
Tax %,FY2022,27.0,%,27%,Nestle,P&L
Tax %,FY2023,26.0,%,26%,Nestle,P&L
Tax %,FY2024,26.0,%,26%,Nestle,P&L
Tax %,FY2025,25.0,%,25%,Nestle,P&L
Tax %,FY2026,23.0,%,23%,Nestle,P&L
Net Profit,FY2015,563.0,Cr,563,Nestle,P&L
Net Profit,FY2016,1001.0,Cr,"1,001",Nestle,P&L
Net Profit,FY2017,1225.0,Cr,"1,225",Nestle,P&L
Net Profit,FY2018,1607.0,Cr,"1,607",Nestle,P&L
Net Profit,FY2019,1968.0,Cr,"1,968",Nestle,P&L
Net Profit,FY2020,2082.0,Cr,"2,082",Nestle,P&L
Net Profit,FY2021,2118.0,Cr,"2,118",Nestle,P&L
Net Profit,FY2022,2391.0,Cr,"2,391",Nestle,P&L
Net Profit,FY2023,2999.0,Cr,"2,999",Nestle,P&L
Net Profit,FY2024,3933.0,Cr,"3,933",Nestle,P&L
Net Profit,FY2025,3314.0,Cr,"3,314",Nestle,P&L
Net Profit,FY2026,3545.0,Cr,"3,545",Nestle,P&L
EPS in Rs,FY2015,2.92,Rs,2.92,Nestle,P&L
EPS in Rs,FY2016,5.19,Rs,5.19,Nestle,P&L
EPS in Rs,FY2017,6.35,Rs,6.35,Nestle,P&L
EPS in Rs,FY2018,8.33,Rs,8.33,Nestle,P&L
EPS in Rs,FY2019,10.21,Rs,10.21,Nestle,P&L
EPS in Rs,FY2020,10.8,Rs,10.80,Nestle,P&L
EPS in Rs,FY2021,10.99,Rs,10.99,Nestle,P&L
EPS in Rs,FY2022,12.4,Rs,12.40,Nestle,P&L
EPS in Rs,FY2023,15.55,Rs,15.55,Nestle,P&L
EPS in Rs,FY2024,20.4,Rs,20.40,Nestle,P&L
EPS in Rs,FY2025,17.19,Rs,17.19,Nestle,P&L
EPS in Rs,FY2026,18.38,Rs,18.38,Nestle,P&L
Dividend Payout %,FY2015,83.0,%,83%,Nestle,P&L
Dividend Payout %,FY2016,61.0,%,61%,Nestle,P&L
Dividend Payout %,FY2017,68.0,%,68%,Nestle,P&L
Dividend Payout %,FY2018,69.0,%,69%,Nestle,P&L
Dividend Payout %,FY2019,168.0,%,168%,Nestle,P&L
Dividend Payout %,FY2020,93.0,%,93%,Nestle,P&L
Dividend Payout %,FY2021,91.0,%,91%,Nestle,P&L
Dividend Payout %,FY2022,89.0,%,89%,Nestle,P&L
Dividend Payout %,FY2023,56.0,%,56%,Nestle,P&L
Dividend Payout %,FY2024,79.0,%,79%,Nestle,P&L
Dividend Payout %,FY2025,79.0,%,79%,Nestle,P&L
Dividend Payout %,FY2026,65.0,%,65%,Nestle,P&L
Equity Capital,FY2015,96.0,Cr,96,Nestle,BalanceSheet
Equity Capital,FY2016,96.0,Cr,96,Nestle,BalanceSheet
Equity Capital,FY2017,96.0,Cr,96,Nestle,BalanceSheet
Equity Capital,FY2018,96.0,Cr,96,Nestle,BalanceSheet
Equity Capital,FY2019,96.0,Cr,96,Nestle,BalanceSheet
Equity Capital,FY2020,96.0,Cr,96,Nestle,BalanceSheet
Equity Capital,FY2021,96.0,Cr,96,Nestle,BalanceSheet
Equity Capital,FY2022,96.0,Cr,96,Nestle,BalanceSheet
Equity Capital,FY2023,96.0,Cr,96,Nestle,BalanceSheet
Equity Capital,FY2024,96.0,Cr,96,Nestle,BalanceSheet
Equity Capital,FY2025,96.0,Cr,96,Nestle,BalanceSheet
Equity Capital,FY2026,193.0,Cr,193,Nestle,BalanceSheet
Reserves,FY2015,2721.0,Cr,"2,721",Nestle,BalanceSheet
Reserves,FY2016,3186.0,Cr,"3,186",Nestle,BalanceSheet
Reserves,FY2017,3324.0,Cr,"3,324",Nestle,BalanceSheet
Reserves,FY2018,3577.0,Cr,"3,577",Nestle,BalanceSheet
Reserves,FY2019,1822.0,Cr,"1,822",Nestle,BalanceSheet
Reserves,FY2020,1923.0,Cr,"1,923",Nestle,BalanceSheet
Reserves,FY2021,1850.0,Cr,"1,850",Nestle,BalanceSheet
Reserves,FY2022,2363.0,Cr,"2,363",Nestle,BalanceSheet
Reserves,FY2023,2363.0,Cr,"2,363",Nestle,BalanceSheet
Reserves,FY2024,3244.0,Cr,"3,244",Nestle,BalanceSheet
Reserves,FY2025,4021.0,Cr,"4,021",Nestle,BalanceSheet
Reserves,FY2026,5116.0,Cr,"5,116",Nestle,BalanceSheet
Borrowings,FY2015,18.0,Cr,18,Nestle,BalanceSheet
Borrowings,FY2016,33.0,Cr,33,Nestle,BalanceSheet
Borrowings,FY2017,35.0,Cr,35,Nestle,BalanceSheet
Borrowings,FY2018,35.0,Cr,35,Nestle,BalanceSheet
Borrowings,FY2019,189.0,Cr,189,Nestle,BalanceSheet
Borrowings,FY2020,147.0,Cr,147,Nestle,BalanceSheet
Borrowings,FY2021,266.0,Cr,266,Nestle,BalanceSheet
Borrowings,FY2022,271.0,Cr,271,Nestle,BalanceSheet
Borrowings,FY2023,271.0,Cr,271,Nestle,BalanceSheet
Borrowings,FY2024,345.0,Cr,345,Nestle,BalanceSheet
Borrowings,FY2025,1167.0,Cr,"1,167",Nestle,BalanceSheet
Borrowings,FY2026,444.0,Cr,444,Nestle,BalanceSheet
Other Liabilities,FY2015,3251.0,Cr,"3,251",Nestle,BalanceSheet
Other Liabilities,FY2016,3495.0,Cr,"3,495",Nestle,BalanceSheet
Other Liabilities,FY2017,3907.0,Cr,"3,907",Nestle,BalanceSheet
Other Liabilities,FY2018,4379.0,Cr,"4,379",Nestle,BalanceSheet
Other Liabilities,FY2019,5065.0,Cr,"5,065",Nestle,BalanceSheet
Other Liabilities,FY2020,5733.0,Cr,"5,733",Nestle,BalanceSheet
Other Liabilities,FY2021,6021.0,Cr,"6,021",Nestle,BalanceSheet
Other Liabilities,FY2022,6249.0,Cr,"6,249",Nestle,BalanceSheet
Other Liabilities,FY2023,6249.0,Cr,"6,249",Nestle,BalanceSheet
Other Liabilities,FY2024,6838.0,Cr,"6,838",Nestle,BalanceSheet
Other Liabilities,FY2025,7040.0,Cr,"7,040",Nestle,BalanceSheet
Other Liabilities,FY2026,7604.0,Cr,"7,604",Nestle,BalanceSheet
Total Liabilities,FY2015,6086.0,Cr,"6,086",Nestle,BalanceSheet
Total Liabilities,FY2016,6810.0,Cr,"6,810",Nestle,BalanceSheet
Total Liabilities,FY2017,7363.0,Cr,"7,363",Nestle,BalanceSheet
Total Liabilities,FY2018,8088.0,Cr,"8,088",Nestle,BalanceSheet
Total Liabilities,FY2019,7173.0,Cr,"7,173",Nestle,BalanceSheet
Total Liabilities,FY2020,7900.0,Cr,"7,900",Nestle,BalanceSheet
Total Liabilities,FY2021,8234.0,Cr,"8,234",Nestle,BalanceSheet
Total Liabilities,FY2022,8979.0,Cr,"8,979",Nestle,BalanceSheet
Total Liabilities,FY2023,8979.0,Cr,"8,979",Nestle,BalanceSheet
Total Liabilities,FY2024,10523.0,Cr,"10,523",Nestle,BalanceSheet
Total Liabilities,FY2025,12324.0,Cr,"12,324",Nestle,BalanceSheet
Total Liabilities,FY2026,13357.0,Cr,"13,357",Nestle,BalanceSheet
Fixed Assets,FY2015,2898.0,Cr,"2,898",Nestle,BalanceSheet
Fixed Assets,FY2016,2730.0,Cr,"2,730",Nestle,BalanceSheet
Fixed Assets,FY2017,2616.0,Cr,"2,616",Nestle,BalanceSheet
Fixed Assets,FY2018,2401.0,Cr,"2,401",Nestle,BalanceSheet
Fixed Assets,FY2019,2341.0,Cr,"2,341",Nestle,BalanceSheet
Fixed Assets,FY2020,2179.0,Cr,"2,179",Nestle,BalanceSheet
Fixed Assets,FY2021,2995.0,Cr,"2,995",Nestle,BalanceSheet
Fixed Assets,FY2022,3044.0,Cr,"3,044",Nestle,BalanceSheet
Fixed Assets,FY2023,3044.0,Cr,"3,044",Nestle,BalanceSheet
Fixed Assets,FY2024,3460.0,Cr,"3,460",Nestle,BalanceSheet
Fixed Assets,FY2025,5474.0,Cr,"5,474",Nestle,BalanceSheet
Fixed Assets,FY2026,6290.0,Cr,"6,290",Nestle,BalanceSheet
CWIP,FY2015,231.0,Cr,231,Nestle,BalanceSheet
CWIP,FY2016,188.0,Cr,188,Nestle,BalanceSheet
CWIP,FY2017,94.0,Cr,94,Nestle,BalanceSheet
CWIP,FY2018,105.0,Cr,105,Nestle,BalanceSheet
CWIP,FY2019,143.0,Cr,143,Nestle,BalanceSheet
CWIP,FY2020,639.0,Cr,639,Nestle,BalanceSheet
CWIP,FY2021,246.0,Cr,246,Nestle,BalanceSheet
CWIP,FY2022,358.0,Cr,358,Nestle,BalanceSheet
CWIP,FY2023,358.0,Cr,358,Nestle,BalanceSheet
CWIP,FY2024,1742.0,Cr,"1,742",Nestle,BalanceSheet
CWIP,FY2025,1173.0,Cr,"1,173",Nestle,BalanceSheet
CWIP,FY2026,507.0,Cr,507,Nestle,BalanceSheet
Investments,FY2015,1325.0,Cr,"1,325",Nestle,BalanceSheet
Investments,FY2016,1756.0,Cr,"1,756",Nestle,BalanceSheet
Investments,FY2017,1979.0,Cr,"1,979",Nestle,BalanceSheet
Investments,FY2018,2658.0,Cr,"2,658",Nestle,BalanceSheet
Investments,FY2019,1751.0,Cr,"1,751",Nestle,BalanceSheet
Investments,FY2020,1464.0,Cr,"1,464",Nestle,BalanceSheet
Investments,FY2021,774.0,Cr,774,Nestle,BalanceSheet
Investments,FY2022,778.0,Cr,778,Nestle,BalanceSheet
Investments,FY2023,778.0,Cr,778,Nestle,BalanceSheet
Investments,FY2024,464.0,Cr,464,Nestle,BalanceSheet
Investments,FY2025,706.0,Cr,706,Nestle,BalanceSheet
Investments,FY2026,706.0,Cr,706,Nestle,BalanceSheet
Other Assets,FY2015,1633.0,Cr,"1,633",Nestle,BalanceSheet
Other Assets,FY2016,2136.0,Cr,"2,136",Nestle,BalanceSheet
Other Assets,FY2017,2673.0,Cr,"2,673",Nestle,BalanceSheet
Other Assets,FY2018,2924.0,Cr,"2,924",Nestle,BalanceSheet
Other Assets,FY2019,2937.0,Cr,"2,937",Nestle,BalanceSheet
Other Assets,FY2020,3618.0,Cr,"3,618",Nestle,BalanceSheet
Other Assets,FY2021,4219.0,Cr,"4,219",Nestle,BalanceSheet
Other Assets,FY2022,4799.0,Cr,"4,799",Nestle,BalanceSheet
Other Assets,FY2023,4799.0,Cr,"4,799",Nestle,BalanceSheet
Other Assets,FY2024,4857.0,Cr,"4,857",Nestle,BalanceSheet
Other Assets,FY2025,4972.0,Cr,"4,972",Nestle,BalanceSheet
Other Assets,FY2026,5854.0,Cr,"5,854",Nestle,BalanceSheet
Total Assets,FY2015,6086.0,Cr,"6,086",Nestle,BalanceSheet
Total Assets,FY2016,6810.0,Cr,"6,810",Nestle,BalanceSheet
Total Assets,FY2017,7363.0,Cr,"7,363",Nestle,BalanceSheet
Total Assets,FY2018,8088.0,Cr,"8,088",Nestle,BalanceSheet
Total Assets,FY2019,7173.0,Cr,"7,173",Nestle,BalanceSheet
Total Assets,FY2020,7900.0,Cr,"7,900",Nestle,BalanceSheet
Total Assets,FY2021,8234.0,Cr,"8,234",Nestle,BalanceSheet
Total Assets,FY2022,8979.0,Cr,"8,979",Nestle,BalanceSheet
Total Assets,FY2023,8979.0,Cr,"8,979",Nestle,BalanceSheet
Total Assets,FY2024,10523.0,Cr,"10,523",Nestle,BalanceSheet
Total Assets,FY2025,12324.0,Cr,"12,324",Nestle,BalanceSheet
Total Assets,FY2026,13357.0,Cr,"13,357",Nestle,BalanceSheet
Cash from Operating Activity,FY2015,1098.0,Cr,"1,098",Nestle,CashFlow
Cash from Operating Activity,FY2016,1466.0,Cr,"1,466",Nestle,CashFlow
Cash from Operating Activity,FY2017,1818.0,Cr,"1,818",Nestle,CashFlow
Cash from Operating Activity,FY2018,2052.0,Cr,"2,052",Nestle,CashFlow
Cash from Operating Activity,FY2019,2295.0,Cr,"2,295",Nestle,CashFlow
Cash from Operating Activity,FY2020,2454.0,Cr,"2,454",Nestle,CashFlow
Cash from Operating Activity,FY2021,2236.0,Cr,"2,236",Nestle,CashFlow
Cash from Operating Activity,FY2022,2737.0,Cr,"2,737",Nestle,CashFlow
Cash from Operating Activity,FY2023,3392.0,Cr,"3,392",Nestle,CashFlow
Cash from Operating Activity,FY2024,4175.0,Cr,"4,175",Nestle,CashFlow
Cash from Operating Activity,FY2025,2935.0,Cr,"2,935",Nestle,CashFlow
Cash from Operating Activity,FY2026,5048.0,Cr,"5,048",Nestle,CashFlow
Cash from Investing Activity,FY2015,-70.0,Cr,-70,Nestle,CashFlow
Cash from Investing Activity,FY2016,-126.0,Cr,-126,Nestle,CashFlow
Cash from Investing Activity,FY2017,-131.0,Cr,-131,Nestle,CashFlow
Cash from Investing Activity,FY2018,-52.0,Cr,-52,Nestle,CashFlow
Cash from Investing Activity,FY2019,83.0,Cr,83,Nestle,CashFlow
Cash from Investing Activity,FY2020,-321.0,Cr,-321,Nestle,CashFlow
Cash from Investing Activity,FY2021,-1920.0,Cr,"-1,920",Nestle,CashFlow
Cash from Investing Activity,FY2022,-392.0,Cr,-392,Nestle,CashFlow
Cash from Investing Activity,FY2023,-927.0,Cr,-927,Nestle,CashFlow
Cash from Investing Activity,FY2024,-1237.0,Cr,"-1,237",Nestle,CashFlow
Cash from Investing Activity,FY2025,-1811.0,Cr,"-1,811",Nestle,CashFlow
Cash from Investing Activity,FY2026,-624.0,Cr,-624,Nestle,CashFlow
Cash from Financing Activity,FY2015,-498.0,Cr,-498,Nestle,CashFlow
Cash from Financing Activity,FY2016,-666.0,Cr,-666,Nestle,CashFlow
Cash from Financing Activity,FY2017,-997.0,Cr,-997,Nestle,CashFlow
Cash from Financing Activity,FY2018,-1317.0,Cr,"-1,317",Nestle,CashFlow
Cash from Financing Activity,FY2019,-3602.0,Cr,"-3,602",Nestle,CashFlow
Cash from Financing Activity,FY2020,-1956.0,Cr,"-1,956",Nestle,CashFlow
Cash from Financing Activity,FY2021,-2020.0,Cr,"-2,020",Nestle,CashFlow
Cash from Financing Activity,FY2022,-2123.0,Cr,"-2,123",Nestle,CashFlow
Cash from Financing Activity,FY2023,-2436.0,Cr,"-2,436",Nestle,CashFlow
Cash from Financing Activity,FY2024,-3135.0,Cr,"-3,135",Nestle,CashFlow
Cash from Financing Activity,FY2025,-1846.0,Cr,"-1,846",Nestle,CashFlow
Cash from Financing Activity,FY2026,-3179.0,Cr,"-3,179",Nestle,CashFlow
Net Cash Flow,FY2015,529.0,Cr,529,Nestle,CashFlow
Net Cash Flow,FY2016,674.0,Cr,674,Nestle,CashFlow
Net Cash Flow,FY2017,691.0,Cr,691,Nestle,CashFlow
Net Cash Flow,FY2018,683.0,Cr,683,Nestle,CashFlow
Net Cash Flow,FY2019,-1223.0,Cr,"-1,223",Nestle,CashFlow
Net Cash Flow,FY2020,177.0,Cr,177,Nestle,CashFlow
Net Cash Flow,FY2021,-1704.0,Cr,"-1,704",Nestle,CashFlow
Net Cash Flow,FY2022,223.0,Cr,223,Nestle,CashFlow
Net Cash Flow,FY2023,29.0,Cr,29,Nestle,CashFlow
Net Cash Flow,FY2024,-198.0,Cr,-198,Nestle,CashFlow
Net Cash Flow,FY2025,-723.0,Cr,-723,Nestle,CashFlow
Net Cash Flow,FY2026,1244.0,Cr,"1,244",Nestle,CashFlow
Free Cash Flow,FY2015,949.0,Cr,949,Nestle,CashFlow
Free Cash Flow,FY2016,1353.0,Cr,"1,353",Nestle,CashFlow
Free Cash Flow,FY2017,1622.0,Cr,"1,622",Nestle,CashFlow
Free Cash Flow,FY2018,1890.0,Cr,"1,890",Nestle,CashFlow
Free Cash Flow,FY2019,2143.0,Cr,"2,143",Nestle,CashFlow
Free Cash Flow,FY2020,1980.0,Cr,"1,980",Nestle,CashFlow
Free Cash Flow,FY2021,1505.0,Cr,"1,505",Nestle,CashFlow
Free Cash Flow,FY2022,2197.0,Cr,"2,197",Nestle,CashFlow
Free Cash Flow,FY2023,2028.0,Cr,"2,028",Nestle,CashFlow
Free Cash Flow,FY2024,2296.0,Cr,"2,296",Nestle,CashFlow
Free Cash Flow,FY2025,930.0,Cr,930,Nestle,CashFlow
Free Cash Flow,FY2026,4221.0,Cr,"4,221",Nestle,CashFlow
CFO/OP,FY2015,93.0,%,93%,Nestle,CashFlow
CFO/OP,FY2016,106.0,%,106%,Nestle,CashFlow
CFO/OP,FY2017,116.0,%,116%,Nestle,CashFlow
CFO/OP,FY2018,112.0,%,112%,Nestle,CashFlow
CFO/OP,FY2019,101.0,%,101%,Nestle,CashFlow
CFO/OP,FY2020,99.0,%,99%,Nestle,CashFlow
CFO/OP,FY2021,83.0,%,83%,Nestle,CashFlow
CFO/OP,FY2022,97.0,%,97%,Nestle,CashFlow
CFO/OP,FY2023,100.0,%,100%,Nestle,CashFlow
CFO/OP,FY2024,94.0,%,94%,Nestle,CashFlow
CFO/OP,FY2025,82.0,%,82%,Nestle,CashFlow
CFO/OP,FY2026,115.0,%,115%,Nestle,CashFlow
Sales,FY2015,4430.0,Cr,"4,430",Godrej,P&L
Sales,FY2016,4554.0,Cr,"4,554",Godrej,P&L
Sales,FY2017,4748.0,Cr,"4,748",Godrej,P&L
Sales,FY2018,5261.0,Cr,"5,261",Godrej,P&L
Sales,FY2019,5679.0,Cr,"5,679",Godrej,P&L
Sales,FY2020,5474.0,Cr,"5,474",Godrej,P&L
Sales,FY2021,6254.0,Cr,"6,254",Godrej,P&L
Sales,FY2022,6952.0,Cr,"6,952",Godrej,P&L
Sales,FY2023,7667.0,Cr,"7,667",Godrej,P&L
Sales,FY2024,8411.0,Cr,"8,411",Godrej,P&L
Sales,FY2025,8910.0,Cr,"8,910",Godrej,P&L
Sales,FY2026,9474.0,Cr,"9,474",Godrej,P&L
Expenses,FY2015,3588.0,Cr,"3,588",Godrej,P&L
Expenses,FY2016,3556.0,Cr,"3,556",Godrej,P&L
